day,hour,warehouse,day_type,units,orders,count_pick,count_pack
2025-01-21,13,TBN1,Normal,123.38095238095241,73.0952380952381,7,14
2025-01-21,14,TBN1,Normal,108.23529411764706,64.3529411764706,8,9
2025-01-21,15,TBN1,Normal,70.52631578947368,43.42105263157894,7,12
2025-01-21,16,TBN1,Normal,62.0,41.0625,5,11
2025-01-21,17,TBN1,Normal,78.77777777777777,52.333333333333336,3,6
2025-01-21,18,TBN1,Normal,9.285714285714285,7.0,1,6
2025-01-21,19,TBN1,Normal,125.5,74.0,4,6
2025-01-21,20,TBN1,Normal,131.72727272727275,56.18181818181818,5,6
2025-01-21,21,TBN1,Normal,126.50000000000001,79.0,4,6
2025-01-22,6,TBN1,Normal,22.863636363636367,19.636363636363633,10,12
2025-01-22,7,TBN1,Normal,112.69999999999999,78.15000000000002,10,10
2025-01-22,8,TBN1,Normal,122.00000000000001,84.05000000000003,10,10
2025-01-22,9,TBN1,Normal,72.04347826086958,41.260869565217384,10,13
2025-01-22,10,TBN1,Normal,48.11764705882353,30.058823529411764,6,11
2025-01-22,11,TBN1,Normal,66.73333333333335,42.60000000000001,3,12
2025-01-22,12,TBN1,Normal,70.0,45.875,4,12
2025-01-22,13,TBN1,Normal,65.21428571428571,36.99999999999999,4,10
2025-01-22,14,TBN1,Normal,81.28571428571428,47.57142857142857,8,6
2025-01-22,15,TBN1,Normal,96.26315789473684,50.89473684210526,13,6
2025-01-22,16,TBN1,Normal,87.6842105263158,45.10526315789473,7,12
2025-01-22,17,TBN1,Normal,67.76923076923076,40.0,3,10
2025-01-22,18,TBN1,Normal,7.333333333333333,4.166666666666667,2,4
2025-01-22,19,TBN1,Normal,55.16666666666667,33.75,5,7
2025-01-22,20,TBN1,Normal,98.71428571428571,65.28571428571429,4,3
2025-01-22,21,TBN1,Normal,69.74999999999999,32.5,3,5
2025-01-23,6,TBN1,Normal,12.25,9.250000000000002,6,6
2025-01-23,7,TBN1,Normal,105.19999999999999,65.15,11,9
2025-01-23,8,TBN1,Normal,101.31578947368419,60.578947368421055,8,11
2025-01-23,9,TBN1,Normal,60.0,35.57142857142857,4,10
2025-01-23,10,TBN1,Normal,55.375,30.875,2,6
2025-01-23,11,TBN1,Normal,102.14285714285715,64.71428571428572,3,4
2025-01-23,12,TBN1,Normal,103.75,57.375,3,5
2025-01-23,13,TBN1,Normal,78.77777777777777,42.888888888888886,3,6
2025-01-23,14,TBN1,Normal,88.46153846153847,57.07692307692307,5,8
2025-01-23,15,TBN1,Normal,126.76923076923079,65.15384615384616,6,7
2025-01-23,16,TBN1,Normal,107.7142857142857,60.64285714285714,5,9
2025-01-23,17,TBN1,Normal,76.6,54.099999999999994,3,7
2025-01-23,18,TBN1,Normal,1.0,1.0,0,2
2025-01-23,19,TBN1,Normal,93.9090909090909,60.00000000000001,4,7
2025-01-23,20,TBN1,Normal,66.18181818181817,44.18181818181818,4,7
2025-01-23,21,TBN1,Normal,56.5,36.99999999999999,3,7
2025-01-27,6,TBN1,Normal,28.0,21.0,1,1
2025-01-27,7,TBN1,Normal,3.0,3.0,1,1
2025-01-27,8,TBN1,Normal,35.0,18.5,1,1
2025-01-27,9,TBN1,Normal,120.33333333333334,78.83333333333334,4,2
2025-01-27,10,TBN1,Normal,38.8,28.4,2,3
2025-01-27,11,TBN1,Normal,53.0,48.5,0,2
2025-01-27,12,TBN1,Normal,41.0,28.0,2,3
2025-01-27,13,TBN1,Normal,106.79999999999998,62.6,2,3
2025-01-27,14,TBN1,Normal,17.666666666666668,10.666666666666666,2,4
2025-01-27,15,TBN1,Normal,2.0,2.0,2,1
2025-01-27,16,TBN1,Normal,18.0,9.0,0,1
2025-01-28,6,TBN1,Normal,20.5,15.5,1,1
2025-01-28,7,TBN1,Normal,1.0,1.0,0,1
2025-01-28,8,TBN1,Normal,6.0,3.5,2,2
2025-01-28,9,TBN1,Normal,57.5,22.0,0,2
2025-01-28,10,TBN1,Normal,140.0,91.85714285714285,3,4
2025-01-28,11,TBN1,Normal,41.166666666666664,25.166666666666664,2,4
2025-01-28,12,TBN1,Normal,28.2,18.6,2,3
2025-01-28,13,TBN1,Normal,167.83333333333334,114.50000000000001,2,4
2025-01-28,14,TBN1,Normal,95.2,48.8,1,4
2025-01-28,15,TBN1,Normal,59.333333333333336,30.666666666666668,1,2
2025-01-28,16,TBN1,Normal,39.0,20.0,0,1
2025-01-29,6,TBN1,Normal,6.0,5.0,1,1
2025-01-29,9,TBN1,Normal,8.0,8.0,1,0
2025-01-29,10,TBN1,Normal,55.75,35.25,2,2
2025-01-29,11,TBN1,Normal,65.14285714285714,34.42857142857143,1,6
2025-01-29,12,TBN1,Normal,32.5,20.833333333333336,0,6
2025-01-29,13,TBN1,Normal,31.666666666666668,23.0,0,3
2025-01-29,14,TBN1,Normal,38.0,24.666666666666668,1,2
2025-01-29,15,TBN1,Normal,22.75,18.75,1,3
2025-01-29,16,TBN1,Normal,17.0,14.0,0,3
2025-01-30,6,TBN1,Normal,15.0,15.0,0,2
2025-01-30,7,TBN1,Normal,24.5,24.5,1,1
2025-01-30,8,TBN1,Normal,11.666666666666668,11.666666666666668,1,2
2025-01-30,9,TBN1,Normal,15.666666666666668,10.0,1,2
2025-01-30,10,TBN1,Normal,45.25,44.75,1,3
2025-01-30,11,TBN1,Normal,120.8,69.6,2,3
2025-01-30,12,TBN1,Normal,65.8,44.0,2,3
2025-01-30,13,TBN1,Normal,79.5,67.5,2,4
2025-01-30,14,TBN1,Normal,11.0,11.0,1,1
2025-01-30,15,TBN1,Normal,20.666666666666668,11.333333333333334,1,2
2025-01-30,16,TBN1,Normal,15.0,10.5,0,2
2025-01-31,7,TBN1,Normal,7.333333333333334,6.666666666666667,1,2
2025-01-31,8,TBN1,Normal,51.5,37.25,2,2
2025-01-31,9,TBN1,Normal,218.25,132.0,2,2
2025-01-31,10,TBN1,Normal,90.75,55.25,2,2
2025-01-31,11,TBN1,Normal,104.66666666666667,59.333333333333336,1,2
2025-01-31,12,TBN1,Normal,80.5,65.5,2,2
2025-01-31,13,TBN1,Normal,21.25,11.5,2,2
2025-01-31,14,TBN1,Normal,1.0,1.0,1,1
2025-01-31,15,TBN1,Normal,1.0,1.0,1,1
2025-01-31,16,TBN1,Normal,3.0,1.0,1,1
2025-02-01,6,TBN1,Normal,124.14285714285715,86.0,2,5
2025-02-01,7,TBN1,Normal,189.0,97.57142857142857,2,5
2025-02-01,8,TBN1,Normal,125.15384615384613,90.53846153846156,5,8
2025-02-01,9,TBN1,Normal,125.76923076923076,80.84615384615384,5,8
2025-02-01,10,TBN1,Normal,109.64285714285715,56.42857142857143,4,10
2025-02-01,11,TBN1,Normal,61.25,34.75,2,10
2025-02-01,12,TBN1,Normal,86.99999999999999,50.54545454545455,1,10
2025-02-01,13,TBN1,Normal,65.66666666666666,40.6,4,11
2025-02-01,14,TBN1,Normal,61.23076923076923,46.230769230769226,4,9
2025-02-01,15,TBN1,Normal,102.1,71.3,4,6
2025-02-01,16,TBN1,Normal,122.22222222222223,86.88888888888889,3,6
2025-02-01,17,TBN1,Normal,157.6,100.6,3,2
2025-02-01,18,TBN1,Normal,13.75,11.25,2,2
2025-02-01,19,TBN1,Normal,50.2,32.6,1,4
2025-02-01,20,TBN1,Normal,56.8,35.0,1,4
2025-02-01,21,TBN1,Normal,37.4,23.2,1,4
2025-02-03,6,TBN1,Normal,144.87499999999997,111.875,3,13
2025-02-03,7,TBN1,Normal,283.1379310344828,169.24137931034483,13,16
2025-02-03,8,TBN1,Normal,147.3777777777778,75.00000000000001,17,28
2025-02-03,9,TBN1,Normal,135.96153846153848,79.5384615384615,19,33
2025-02-03,10,TBN1,Normal,118.34426229508193,75.62295081967214,24,37
2025-02-03,11,TBN1,Normal,126.96610169491525,75.59322033898307,22,37
2025-02-03,12,TBN1,Normal,83.03278688524593,51.60655737704917,14,47
2025-02-03,13,TBN1,Normal,82.15909090909093,56.97727272727271,4,40
2025-02-03,14,TBN1,Normal,112.87272727272732,71.47272727272731,19,36
2025-02-03,15,TBN1,Normal,189.77966101694915,112.50847457627118,20,39
2025-02-03,16,TBN1,Normal,83.05357142857142,50.303571428571416,10,46
2025-02-03,17,TBN1,Normal,63.47826086956522,39.73913043478262,2,21
2025-02-03,18,TBN1,Normal,61.6111111111111,44.111111111111114,2,16
2025-02-03,19,TBN1,Normal,73.04761904761905,49.95238095238094,4,17
2025-02-03,20,TBN1,Normal,185.12000000000003,119.79999999999997,8,17
2025-02-03,21,TBN1,Normal,158.47368421052633,110.05263157894737,8,11
2025-02-04,6,TBN1,Normal,96.92857142857143,57.2857142857143,3,11
2025-02-04,7,TBN1,Normal,80.12499999999999,55.0625,1,15
2025-02-04,8,TBN1,Normal,89.54545454545458,54.54545454545455,1,21
2025-02-04,9,TBN1,Normal,109.55172413793103,70.00000000000001,9,20
2025-02-04,10,TBN1,Normal,94.89285714285714,54.92857142857142,9,19
2025-02-04,11,TBN1,Normal,157.04347826086962,86.43478260869567,8,15
2025-02-04,12,TBN1,Normal,156.73076923076923,85.8076923076923,9,17
2025-02-04,13,TBN1,Normal,126.28571428571425,60.82142857142859,9,19
2025-02-04,14,TBN1,Normal,114.25,54.64285714285715,11,17
2025-02-04,15,TBN1,Normal,118.36000000000001,64.44000000000001,6,19
2025-02-04,16,TBN1,Normal,94.61904761904762,61.28571428571429,5,16
2025-02-04,17,TBN1,Normal,102.71428571428571,57.07142857142857,4,10
2025-02-04,18,TBN1,Normal,12.5,6.25,0,4
2025-02-04,19,TBN1,Normal,143.6153846153846,88.53846153846152,3,10
2025-02-04,20,TBN1,Normal,139.33333333333337,71.85714285714288,6,15
2025-02-04,21,TBN1,Normal,138.84210526315792,84.5263157894737,5,14
2025-02-05,6,TBN1,Normal,76.45,39.8,9,11
2025-02-05,7,TBN1,Normal,192.49999999999997,113.77272727272728,11,11
2025-02-05,8,TBN1,Normal,230.7619047619048,76.76190476190476,11,10
2025-02-05,9,TBN1,Normal,132.58620689655172,68.3448275862069,12,17
2025-02-05,10,TBN1,Normal,171.95238095238093,84.85714285714286,5,16
2025-02-05,11,TBN1,Normal,98.59090909090911,60.9090909090909,3,19
2025-02-05,12,TBN1,Normal,135.44,75.72,5,20
2025-02-05,13,TBN1,Normal,85.87999999999998,48.64,6,19
2025-02-05,14,TBN1,Normal,78.625,44.1875,5,11
2025-02-05,15,TBN1,Normal,120.72222222222223,72.55555555555557,7,11
2025-02-05,16,TBN1,Normal,149.61904761904762,73.42857142857142,7,14
2025-02-05,17,TBN1,Normal,158.33333333333334,91.06666666666666,5,10
2025-02-05,18,TBN1,Normal,64.3,42.199999999999996,5,5
2025-02-05,19,TBN1,Normal,83.125,44.8125,5,11
2025-02-05,20,TBN1,Normal,219.21428571428572,104.42857142857142,3,11
2025-02-05,21,TBN1,Normal,200.06666666666666,120.06666666666666,4,11
2025-02-06,6,TBN1,Normal,55.73684210526316,35.1578947368421,7,12
2025-02-06,7,TBN1,Normal,112.11111111111111,69.33333333333334,5,13
2025-02-06,8,TBN1,Normal,104.14285714285714,52.047619047619044,6,15
2025-02-06,9,TBN1,Normal,107.3076923076923,65.34615384615385,7,19
2025-02-06,10,TBN1,Normal,142.45454545454547,88.72727272727272,5,17
2025-02-06,11,TBN1,Normal,166.94736842105266,72.15789473684211,6,13
2025-02-06,12,TBN1,Normal,169.09090909090912,71.04545454545456,8,14
2025-02-06,13,TBN1,Normal,135.11111111111111,67.44444444444444,4,14
2025-02-06,14,TBN1,Normal,136.9375,67.375,7,9
2025-02-06,15,TBN1,Normal,157.04545454545456,68.86363636363636,9,13
2025-02-06,16,TBN1,Normal,200.0,91.45833333333333,10,14
2025-02-06,17,TBN1,Normal,190.38095238095235,55.047619047619044,8,13
2025-02-06,18,TBN1,Normal,167.375,48.12500000000001,3,13
2025-02-06,19,TBN1,Normal,161.94117647058823,42.588235294117645,5,12
2025-02-06,20,TBN1,Normal,218.06250000000003,57.25000000000001,3,13
2025-02-06,21,TBN1,Normal,123.53333333333333,36.6,4,11
2025-02-07,6,TBN1,Normal,69.76470588235294,29.941176470588232,6,11
2025-02-07,7,TBN1,Normal,193.3809523809524,81.71428571428571,6,15
2025-02-07,8,TBN1,Normal,178.08695652173913,70.91304347826087,7,16
2025-02-07,9,TBN1,Normal,174.06666666666666,74.19999999999999,10,20
2025-02-07,10,TBN1,Normal,160.40540540540536,93.08108108108107,9,28
2025-02-07,11,TBN1,Normal,135.02631578947373,67.55263157894736,5,33
2025-02-07,12,TBN1,Normal,154.00000000000003,72.65909090909092,13,31
2025-02-07,13,TBN1,Normal,119.95238095238095,61.76190476190475,12,30
2025-02-07,14,TBN1,Normal,135.4047619047619,49.238095238095234,14,28
2025-02-07,15,TBN1,Normal,241.76923076923077,85.5,21,31
2025-02-07,16,TBN1,Normal,191.05882352941177,65.64705882352942,21,30
2025-02-07,17,TBN1,Normal,110.3225806451613,40.54838709677419,8,23
2025-02-07,18,TBN1,Normal,74.66666666666667,34.285714285714285,2,19
2025-02-07,19,TBN1,Normal,92.27777777777777,40.22222222222222,7,11
2025-02-07,20,TBN1,Normal,159.5,74.60000000000001,8,12
2025-02-07,21,TBN1,Normal,136.7,56.4,8,12
2025-02-08,6,TBN1,Normal,87.38888888888889,54.38888888888889,7,11
2025-02-08,7,TBN1,Normal,152.52631578947367,78.84210526315789,8,11
2025-02-08,8,TBN1,Normal,158.22727272727272,88.36363636363636,9,13
2025-02-08,9,TBN1,Normal,96.86956521739133,47.78260869565218,7,16
2025-02-08,10,TBN1,Normal,98.94736842105263,40.00000000000001,5,14
2025-02-08,11,TBN1,Normal,145.81818181818184,49.90909090909091,7,15
2025-02-08,12,TBN1,Normal,303.60714285714283,81.64285714285715,12,16
2025-02-08,13,TBN1,Normal,223.4137931034483,67.03448275862071,11,18
2025-02-08,14,TBN1,Normal,131.21739130434779,59.739130434782616,7,16
2025-02-08,15,TBN1,Normal,165.92592592592595,65.37037037037038,10,17
2025-02-08,16,TBN1,Normal,121.73076923076923,52.03846153846154,10,16
2025-02-08,17,TBN1,Normal,128.23529411764707,64.11764705882354,4,13
2025-02-08,18,TBN1,Normal,71.5294117647059,48.94117647058823,6,11
2025-02-08,19,TBN1,Normal,86.4375,52.0,6,10
2025-02-08,20,TBN1,Normal,157.18750000000003,85.3125,6,10
2025-02-08,21,TBN1,Normal,94.93750000000001,48.3125,5,11
2025-02-11,6,TBN1,Normal,176.21052631578945,74.47368421052633,11,8
2025-02-11,7,TBN1,Normal,282.57142857142856,86.04761904761904,13,8
2025-02-11,8,TBN1,Normal,231.24999999999997,96.0625,12,20
2025-02-11,9,TBN1,Normal,122.62500000000001,42.975,11,29
2025-02-11,10,TBN1,Normal,132.08571428571435,49.97142857142858,7,28
2025-02-11,11,TBN1,Normal,148.075,54.97500000000001,13,27
2025-02-11,12,TBN1,Normal,214.72727272727278,79.70454545454545,16,28
2025-02-11,13,TBN1,Normal,148.0851063829787,63.72340425531914,16,31
2025-02-11,14,TBN1,Normal,76.90196078431373,35.490196078431374,17,34
2025-02-11,15,TBN1,Normal,131.47058823529412,34.52941176470589,5,29
2025-02-11,16,TBN1,Normal,76.0967741935484,39.22580645161291,4,27
2025-02-11,17,TBN1,Normal,120.8,71.46666666666667,4,11
2025-02-11,18,TBN1,Normal,76.38461538461539,46.0,4,9
2025-02-11,19,TBN1,Normal,158.8,77.0,5,5
2025-02-11,20,TBN1,Normal,235.79999999999998,85.8,5,5
2025-02-11,21,TBN1,Normal,172.62500000000003,74.0,3,5
2025-02-12,6,TBN1,Normal,124.04761904761905,77.1904761904762,9,12
2025-02-12,7,TBN1,Normal,211.13636363636363,119.36363636363635,10,12
2025-02-12,8,TBN1,Normal,222.95454545454547,71.13636363636364,10,12
2025-02-12,9,TBN1,Normal,127.36363636363636,47.727272727272734,4,18
2025-02-12,10,TBN1,Normal,115.95238095238095,32.952380952380956,5,16
2025-02-12,11,TBN1,Normal,222.11111111111111,59.72222222222223,4,14
2025-02-12,12,TBN1,Normal,213.9090909090909,88.54545454545458,8,14
2025-02-12,13,TBN1,Normal,146.304347826087,70.17391304347827,8,15
2025-02-12,14,TBN1,Normal,121.42105263157896,68.57894736842105,8,11
2025-02-12,15,TBN1,Normal,142.15,64.10000000000001,8,12
2025-02-12,16,TBN1,Normal,133.10526315789474,63.63157894736842,4,15
2025-02-12,17,TBN1,Normal,186.29411764705884,53.64705882352942,7,10
2025-02-12,18,TBN1,Normal,156.875,48.5,7,9
2025-02-12,19,TBN1,Normal,202.3684210526316,61.947368421052616,9,10
2025-02-12,20,TBN1,Normal,162.83333333333331,65.55555555555554,8,10
2025-02-12,21,TBN1,Normal,102.4,53.199999999999996,5,10
2025-02-13,6,TBN1,Normal,151.0,83.44999999999999,13,7
2025-02-13,7,TBN1,Normal,185.45454545454547,96.1818181818182,13,9
2025-02-13,8,TBN1,Normal,69.31034482758622,35.55172413793104,10,19
2025-02-13,9,TBN1,Normal,89.48148148148148,50.59259259259259,3,24
2025-02-13,10,TBN1,Normal,93.70833333333334,51.37499999999999,3,21
2025-02-13,11,TBN1,Normal,113.625,55.208333333333336,8,16
2025-02-13,12,TBN1,Normal,170.37500000000003,75.41666666666667,10,14
2025-02-13,13,TBN1,Normal,137.56521739130437,59.999999999999986,9,14
2025-02-13,14,TBN1,Normal,108.26666666666667,59.6,4,11
2025-02-13,15,TBN1,Normal,111.6,54.99999999999999,6,14
2025-02-13,16,TBN1,Normal,167.52941176470588,79.70588235294119,5,12
2025-02-13,17,TBN1,Normal,304.40000000000003,79.3,3,7
2025-02-13,18,TBN1,Normal,234.54545454545453,57.45454545454546,4,7
2025-02-13,19,TBN1,Normal,141.50000000000003,61.400000000000006,3,7
2025-02-13,20,TBN1,Normal,213.7,116.7,3,7
2025-02-13,21,TBN1,Normal,201.0,93.39999999999999,3,7
2025-02-17,6,TBN1,Normal,163.42105263157896,100.52631578947371,8,11
2025-02-17,7,TBN1,Normal,152.15789473684208,80.52631578947368,8,11
2025-02-17,8,TBN1,Normal,123.21428571428572,54.285714285714285,3,11
2025-02-17,9,TBN1,Normal,89.94736842105264,64.47368421052633,5,14
2025-02-17,10,TBN1,Normal,76.2,47.19999999999999,4,11
2025-02-17,11,TBN1,Normal,163.0909090909091,83.18181818181819,7,4
2025-02-17,12,TBN1,Normal,94.25,47.75,7,9
2025-02-17,13,TBN1,Normal,133.7142857142857,69.78571428571428,5,9
2025-02-17,14,TBN1,Normal,121.21428571428572,59.857142857142854,4,10
2025-02-17,15,TBN1,Normal,165.7619047619048,62.9047619047619,9,12
2025-02-17,16,TBN1,Normal,143.6521739130435,61.3913043478261,11,12
2025-02-17,17,TBN1,Normal,146.6,47.20000000000001,5,10
2025-02-17,18,TBN1,Normal,91.80000000000001,58.1,5,5
2025-02-17,19,TBN1,Normal,129.25,70.50000000000001,3,5
2025-02-17,20,TBN1,Normal,169.5,78.22222222222221,8,10
2025-02-17,21,TBN1,Normal,175.15789473684214,64.52631578947368,9,10
2025-02-18,6,TBN1,Normal,154.95238095238096,59.0,10,11
2025-02-18,7,TBN1,Normal,272.1363636363636,105.09090909090911,11,11
2025-02-18,8,TBN1,Normal,216.54166666666666,112.12500000000001,12,12
2025-02-18,9,TBN1,Normal,164.80769230769232,58.42307692307691,5,21
2025-02-18,10,TBN1,Normal,139.5769230769231,52.73076923076923,4,22
2025-02-18,11,TBN1,Normal,109.96153846153845,44.53846153846155,8,18
2025-02-18,12,TBN1,Normal,144.1290322580645,64.48387096774194,10,21
2025-02-18,13,TBN1,Normal,116.55555555555556,55.99999999999999,7,20
2025-02-18,14,TBN1,Normal,134.21052631578948,61.57894736842105,6,13
2025-02-18,15,TBN1,Normal,104.47826086956522,50.04347826086956,6,17
2025-02-18,16,TBN1,Normal,128.0,60.89473684210525,2,17
2025-02-18,17,TBN1,Normal,152.6842105263158,70.84210526315788,6,13
2025-02-18,18,TBN1,Normal,127.58333333333334,48.0,3,9
2025-02-18,19,TBN1,Normal,116.76923076923077,52.84615384615385,5,8
2025-02-18,20,TBN1,Normal,235.07142857142858,91.71428571428571,6,8
2025-02-18,21,TBN1,Normal,130.0,48.6875,6,10
2025-02-19,6,TBN1,Normal,105.0,55.894736842105274,7,12
2025-02-19,7,TBN1,Normal,140.95000000000002,83.65,8,12
2025-02-19,8,TBN1,Normal,107.60000000000001,74.06666666666666,3,12
2025-02-19,9,TBN1,Normal,105.78947368421053,70.0,3,16
2025-02-19,10,TBN1,Normal,91.29411764705883,59.882352941176464,4,13
2025-02-19,11,TBN1,Normal,105.07692307692308,54.61538461538462,7,6
2025-02-19,12,TBN1,Normal,85.3,45.4,6,4
2025-02-19,13,TBN1,Normal,103.30000000000001,58.099999999999994,3,7
2025-02-19,14,TBN1,Normal,84.05555555555556,54.166666666666664,7,11
2025-02-19,15,TBN1,Normal,119.33333333333331,56.466666666666676,7,8
2025-02-19,16,TBN1,Normal,190.6363636363636,77.00000000000001,7,4
2025-02-19,17,TBN1,Normal,85.83333333333334,41.416666666666664,7,5
2025-02-19,18,TBN1,Normal,71.27272727272727,43.0,3,8
2025-02-19,19,TBN1,Normal,72.90909090909092,49.45454545454545,3,8
2025-02-19,20,TBN1,Normal,104.2857142857143,64.35714285714286,4,10
2025-02-19,21,TBN1,Normal,78.6,52.73333333333334,4,11
2025-02-23,6,TBN1,Normal,167.6818181818182,93.5,9,13
2025-02-23,7,TBN1,Normal,139.03333333333333,62.5,10,20
2025-02-23,8,TBN1,Normal,190.83999999999997,75.75999999999999,5,20
2025-02-23,9,TBN1,Normal,326.45161290322574,112.06451612903226,10,21
2025-02-23,10,TBN1,Normal,193.5806451612903,63.96774193548387,11,20
2025-02-23,11,TBN1,Normal,147.962962962963,63.481481481481474,5,22
2025-02-23,12,TBN1,Normal,218.91666666666669,77.91666666666669,13,35
2025-02-23,13,TBN1,Normal,167.90196078431376,71.66666666666669,12,39
2025-02-23,14,TBN1,Normal,132.655737704918,64.54098360655739,14,47
2025-02-23,15,TBN1,Normal,97.11290322580646,47.387096774193566,13,49
2025-02-23,16,TBN1,Normal,76.75675675675679,45.540540540540555,1,36
2025-02-23,17,TBN1,Normal,74.29032258064517,47.67741935483871,1,30
2025-02-23,18,TBN1,Normal,69.33333333333333,36.291666666666664,8,16
2025-02-23,19,TBN1,Normal,124.17241379310344,67.72413793103449,9,20
2025-02-23,20,TBN1,Normal,82.33333333333331,48.85185185185185,7,20
2025-02-23,21,TBN1,Normal,110.6086956521739,58.17391304347826,5,18
2025-02-27,6,TBN1,Normal,109.35,67.39999999999999,6,14
2025-02-27,7,TBN1,Normal,110.66666666666667,66.47619047619047,7,14
2025-02-27,8,TBN1,Normal,107.76923076923077,50.84615384615385,6,7
2025-02-27,9,TBN1,Normal,72.75,41.06249999999999,6,10
2025-02-27,10,TBN1,Normal,68.53846153846155,40.76923076923077,4,9
2025-02-27,11,TBN1,Normal,85.66666666666666,46.66666666666667,4,11
2025-02-27,12,TBN1,Normal,126.59999999999997,63.466666666666654,6,9
2025-02-27,13,TBN1,Normal,63.77777777777777,30.77777777777778,5,13
2025-02-27,14,TBN1,Normal,97.33333333333333,49.13333333333333,4,11
2025-02-27,15,TBN1,Normal,108.64285714285715,57.71428571428571,4,10
2025-02-27,16,TBN1,Normal,99.92307692307692,48.07692307692308,4,9
2025-02-27,17,TBN1,Normal,137.27272727272725,65.18181818181819,4,7
2025-02-27,18,TBN1,Normal,9.3,6.4,3,7
2025-02-27,19,TBN1,Normal,109.42857142857142,61.21428571428571,4,10
2025-02-27,20,TBN1,Normal,125.53333333333332,68.66666666666667,5,10
2025-02-27,21,TBN1,Normal,59.57142857142858,34.07142857142858,4,10
2025-02-28,6,TBN1,Normal,112.79999999999998,64.3,8,12
2025-02-28,7,TBN1,Normal,164.72222222222223,81.6111111111111,8,10
2025-02-28,8,TBN1,Normal,95.3076923076923,49.92307692307691,2,11
2025-02-28,9,TBN1,Normal,97.90909090909092,60.45454545454546,2,9
2025-02-28,10,TBN1,Normal,90.53846153846155,46.07692307692308,4,9
2025-02-28,11,TBN1,Normal,70.52941176470588,31.41176470588235,8,9
2025-02-28,12,TBN1,Normal,127.8125,61.25,9,7
2025-02-28,13,TBN1,Normal,110.10526315789474,44.57894736842104,8,11
2025-02-28,14,TBN1,Normal,125.4375,61.75000000000001,3,13
2025-02-28,15,TBN1,Normal,117.0625,61.81249999999999,3,13
2025-02-28,16,TBN1,Normal,122.79999999999998,58.46666666666667,4,11
2025-02-28,17,TBN1,Normal,98.6,47.2,3,7
2025-02-28,18,TBN1,Normal,16.857142857142858,9.571428571428571,4,3
2025-02-28,19,TBN1,Normal,145.07142857142856,67.5,6,8
2025-02-28,20,TBN1,Normal,90.66666666666666,50.583333333333336,4,8
2025-02-28,21,TBN1,Normal,5.0,5.0,0,1
2025-03-01,6,TBN1,Normal,65.05555555555554,29.500000000000004,7,11
2025-03-01,7,TBN1,Normal,206.5555555555556,110.22222222222223,7,11
2025-03-01,8,TBN1,Normal,176.3333333333334,84.7222222222222,7,11
2025-03-01,9,TBN1,Normal,91.55,53.150000000000006,4,16
2025-03-01,10,TBN1,Normal,90.33333333333334,50.06666666666667,5,10
2025-03-01,11,TBN1,Normal,66.5,33.1,4,6
2025-03-01,12,TBN1,Normal,101.3076923076923,55.07692307692307,3,10
2025-03-01,13,TBN1,Normal,114.15384615384616,56.769230769230774,3,10
2025-03-01,14,TBN1,Normal,88.70588235294117,47.1764705882353,4,13
2025-03-01,15,TBN1,Normal,134.56250000000003,64.00000000000001,6,10
2025-03-01,16,TBN1,Normal,74.21428571428572,39.85714285714287,5,9
2025-03-01,17,TBN1,Normal,113.66666666666667,65.33333333333334,4,5
2025-03-01,18,TBN1,Normal,13.666666666666668,6.166666666666666,1,5
2025-03-01,19,TBN1,Normal,149.1,86.8,5,5
2025-03-01,20,TBN1,Normal,112.0625,53.875,5,11
2025-03-01,21,TBN1,Normal,86.93749999999999,46.75,3,13
2025-03-05,6,TBN1,Normal,240.72000000000006,70.24000000000001,12,13
2025-03-05,7,TBN1,Normal,272.61538461538464,92.11538461538461,12,14
2025-03-05,8,TBN1,Normal,227.11111111111111,82.7037037037037,11,16
2025-03-05,9,TBN1,Normal,168.21052631578942,74.42105263157896,13,25
2025-03-05,10,TBN1,Normal,175.40540540540542,49.270270270270274,12,25
2025-03-05,11,TBN1,Normal,173.28947368421055,68.8157894736842,13,25
2025-03-05,12,TBN1,Normal,218.06976744186048,63.418604651162795,12,31
2025-03-05,13,TBN1,Normal,121.59523809523809,44.785714285714285,5,37
2025-03-05,14,TBN1,Normal,150.28,66.27999999999999,5,20
2025-03-05,15,TBN1,Normal,161.06896551724137,74.48275862068968,7,22
2025-03-05,16,TBN1,Normal,122.75,55.74999999999999,8,24
2025-03-05,17,TBN1,Normal,106.4090909090909,45.0,5,17
2025-03-05,18,TBN1,Normal,83.11111111111113,47.94444444444444,7,11
2025-03-05,19,TBN1,Normal,99.44999999999997,57.35000000000001,7,13
2025-03-05,20,TBN1,Normal,195.22727272727272,87.72727272727273,10,12
2025-03-05,21,TBN1,Normal,115.80952380952382,48.52380952380952,9,12
2025-03-09,5,TBN1,Normal,4.0,2.0,1,0
2025-03-09,6,TBN1,Normal,131.1304347826087,68.56521739130434,9,14
2025-03-09,7,TBN1,Normal,184.65217391304347,91.26086956521739,9,14
2025-03-09,8,TBN1,Normal,100.66666666666669,49.857142857142854,7,14
2025-03-09,9,TBN1,Normal,98.12500000000001,48.75,6,18
2025-03-09,10,TBN1,Normal,102.40909090909092,47.81818181818181,5,17
2025-03-09,11,TBN1,Normal,88.88235294117646,44.94117647058824,5,12
2025-03-09,12,TBN1,Normal,113.21428571428571,59.42857142857142,4,10
2025-03-09,13,TBN1,Normal,95.6111111111111,49.611111111111114,5,13
